timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,,,
2.22911E+11,-7,-2,-1,-5,-17,-3,2,2,1285,,
2.22911E+11,6,6,3,7,27,5,6,13,1286,,
2.22911E+11,19,-16,-13,-9,-6,-6,-6,-30,1287,,
2.22911E+11,-4,7,3,3,1,-3,-24,39,1288,,
2.22911E+11,2,2,6,3,6,1,9,8,1289,,
2.22911E+11,-15,-5,-3,-2,-1,-3,-7,-23,1290,,
2.22911E+11,2,5,2,3,6,3,1,-2,1291,,
2.22911E+11,-1,-7,-9,-6,-5,-3,5,-5,1292,,
2.22911E+11,-15,3,-2,-1,2,0,-5,-32,1293,,
2.22911E+11,10,5,17,5,-5,5,1,77,1294,,
2.22911E+11,2,0,7,9,-14,-1,-10,45,1295,,
2.22911E+11,-12,-4,-6,-7,4,-5,-4,-23,1296,,
2.22911E+11,-9,1,-2,4,2,0,-2,-10,1297,,
2.22911E+11,0,2,3,1,-4,1,12,-29,1298,,
2.22911E+11,-15,0,-5,-6,10,-6,-2,-13,1299,,
2.22911E+11,1,1,6,2,-5,0,2,18,1300,,
2.22911E+11,7,-1,-2,-4,-10,-2,-3,-11,1301,,
2.22911E+11,-8,-6,-7,-5,-2,-5,0,0,1302,,
2.22911E+11,-7,-6,-1,4,17,7,-8,-11,1303,,
2.22911E+11,8,0,0,-1,7,-2,0,-4,1304,,
2.22911E+11,-7,-2,2,-3,-10,-1,5,-1,1305,,
2.22911E+11,-1,-5,-6,3,15,-3,6,-8,1306,,
2.22911E+11,4,3,0,-7,-22,-1,13,3,1307,,
2.22911E+11,-24,-5,-4,-2,4,6,-3,-38,1308,,
2.22911E+11,19,-5,0,-3,-8,-7,-11,-39,1309,,
2.22911E+11,-11,-6,-3,-3,-7,-3,-7,-44,1310,,
2.22911E+11,10,9,4,5,16,3,5,4,1311,,
2.22911E+11,-6,3,-1,-1,-25,-4,-2,6,1312,,
2.22911E+11,-31,-15,-6,-1,11,1,-1,80,1313,,
2.22911E+11,11,2,-4,-4,-9,-3,-5,-3,1314,,
2.22911E+11,-5,0,1,4,19,1,-5,-2,1315,,
2.22911E+11,-6,3,4,4,-18,-4,5,-30,1316,,
2.22911E+11,3,1,-2,-8,-10,-4,-5,-11,1317,,
2.22911E+11,19,-3,-3,-5,5,-4,-10,0,1318,,
2.22911E+11,-17,-3,-2,-1,7,3,4,15,1319,,
2.22911E+11,-3,0,0,19,55,2,0,-13,1320,,
2.22911E+11,32,5,-3,-26,-77,0,12,55,1321,,
2.22911E+11,-28,-4,4,2,-6,0,-4,8,1322,,
2.22911E+11,2,-1,-1,-2,-1,-3,-6,-22,1323,,
2.22911E+11,10,0,-2,-2,6,0,-1,-21,1324,,
2.22911E+11,-25,-2,-2,6,29,2,9,-88,1325,,
2.22911E+11,11,-1,-4,-3,4,0,-2,18,1326,,
2.22911E+11,4,-1,-4,-4,-16,-1,4,8,1327,,
2.22911E+11,-12,-1,11,4,6,3,-4,34,1328,,
2.22911E+11,-5,1,3,4,3,-1,-1,-13,1329,,
2.22911E+11,-2,-2,-6,-8,-13,-1,-4,-1,1330,,
2.22911E+11,-3,-5,-8,-1,4,-4,2,-7,1331,,
2.22911E+11,0,-5,-8,-9,-22,-4,1,-13,1332,,
2.22911E+11,0,13,15,10,15,2,-1,-4,1333,,
2.22911E+11,34,0,-6,-3,5,1,-1,4,1334,,
2.22911E+11,3,-1,1,-3,-9,-3,-1,7,1335,,
2.22911E+11,7,-3,-5,-3,-2,0,3,28,1336,,
2.22911E+11,-23,-2,1,3,4,-1,-12,-22,1337,,
2.22911E+11,-30,-4,-5,2,1,-1,-4,-9,1338,,
2.22911E+11,-5,-1,-3,-4,0,-1,0,-11,1339,,
2.22911E+11,26,-6,-6,0,-9,-1,0,7,1340,,
2.22911E+11,21,3,0,-5,13,-2,0,59,1341,,
2.22911E+11,-8,1,3,2,-9,-2,-1,-22,1342,,
2.22911E+11,7,0,-2,-2,-3,0,1,1,1343,,
2.22911E+11,-28,0,3,16,85,4,-4,-7,1344,,
2.22911E+11,12,-1,-6,-18,-60,-6,-3,8,1345,,
2.22911E+11,5,0,-3,-6,8,-1,0,2,1346,,
2.22911E+11,-10,-2,1,-3,-6,-1,3,-5,1347,,
2.22911E+11,5,3,9,6,5,0,-8,11,1348,,
2.22911E+11,2,-5,-3,7,22,2,0,2,1349,,
2.22911E+11,-9,-3,-2,-3,-7,-2,0,-3,1350,,
2.22911E+11,-8,-3,-4,0,4,-1,4,-33,1351,,
2.22911E+11,7,2,2,-7,-25,-3,6,19,1352,,
2.22911E+11,-6,-7,-4,-2,-7,-6,-9,-28,1353,,
2.22911E+11,9,0,-1,-1,-10,1,1,4,1354,,
2.22911E+11,0,3,0,4,7,0,-8,13,1355,,
2.22911E+11,8,1,0,-7,-15,-4,-3,0,1356,,
2.22911E+11,-3,-3,-4,7,14,3,0,4,1357,,
2.22911E+11,-1,4,6,2,8,-1,4,27,1358,,
2.22911E+11,-3,0,1,-1,-9,1,3,-2,1359,,
2.22911E+11,3,2,0,1,-3,-4,-4,-14,1360,,
2.22911E+11,-28,-10,-6,-9,9,-2,-3,-9,1361,,
2.22911E+11,-10,-4,-4,0,-11,-2,-5,12,1362,,
2.22911E+11,8,-3,1,-1,-5,-3,-3,6,1363,,
2.22911E+11,-9,2,-1,-4,-17,-2,2,-26,1364,,
2.22911E+11,24,8,5,10,21,4,1,18,1365,,
2.22911E+11,-5,-4,-1,2,4,0,-3,56,1366,,
2.22911E+11,-8,-3,0,-2,-3,-1,-5,-4,1367,,
2.22911E+11,5,-1,-7,-7,-9,0,0,-8,1368,,
2.22911E+11,2,1,-3,0,1,1,0,-5,1369,,
2.22911E+11,8,4,1,-3,0,1,5,-9,1370,,
2.22911E+11,5,-2,-2,-1,-3,-2,-8,-5,1371,,
2.22911E+11,-3,-4,-4,-4,-9,-1,1,8,1372,,
2.22911E+11,1,3,3,3,1,-1,1,-2,1373,,
2.22911E+11,0,-1,2,2,2,-1,-2,-18,1374,,
2.22911E+11,2,1,1,-1,3,-1,-13,27,1375,,
2.22911E+11,-4,-4,-3,-4,-10,-3,0,-4,1376,,
2.22911E+11,1,-5,-3,-1,0,-2,0,-7,1377,,
2.22911E+11,1,0,-4,0,4,-1,-9,-27,1378,,
2.22911E+11,-1,2,3,0,-2,-3,0,-7,1379,,
2.22911E+11,-1,-1,-1,-3,-10,-2,1,6,1380,,
2.22911E+11,-3,2,0,2,2,-1,-2,5,1381,,
2.22911E+11,-3,-3,-2,-4,2,1,7,-1,1382,,
2.22911E+11,1,-2,-2,-2,-3,-2,1,-4,1383,,
2.22911E+11,0,1,-1,0,-2,1,-1,6,1384,,
2.22912E+11,-4,-2,3,1,4,0,1,-8,1385,,
2.22912E+11,6,0,-2,-2,-1,-1,0,-5,1386,,
2.22912E+11,0,-1,0,1,0,-2,-3,-3,1387,,
2.22912E+11,0,-2,0,-2,-2,0,-2,-9,1388,,
2.22912E+11,-2,1,-2,0,-2,-1,-2,-1,1389,,
2.22912E+11,1,-2,-2,-1,-2,-1,-1,-1,1390,,
2.22912E+11,-1,0,-1,-1,-1,-1,2,0,1391,,
2.22912E+11,-2,-2,-2,-2,-3,-1,4,7,1392,,
2.22912E+11,-1,0,1,2,1,-2,-5,-5,1393,,
2.22912E+11,-1,-2,-1,1,1,1,1,-4,1394,,
2.22912E+11,-5,-3,-2,0,2,0,0,-12,1395,,
2.22912E+11,0,-1,-3,-2,-3,0,-2,1,1396,,
2.22912E+11,-2,-1,-3,-5,1,1,1,1,1397,,
2.22912E+11,0,0,-2,-1,-1,1,0,-5,1398,,
2.22912E+11,-2,-1,-2,-1,-3,-2,3,-5,1399,,
2.22912E+11,0,-1,-1,-1,-2,1,-1,0,1400,,
2.22912E+11,-2,-2,0,-1,-1,-1,-3,-1,1401,,
2.22912E+11,1,0,-1,0,0,0,-1,-1,1402,,
2.22912E+11,3,-2,-3,0,0,-1,-2,0,1403,,
2.22912E+11,-1,-1,0,-2,-2,-3,0,0,1404,,
2.22912E+11,0,-2,-1,1,2,0,-1,0,1405,,
2.22912E+11,0,0,1,-1,0,0,-1,-2,1406,,
2.22912E+11,-1,-1,0,-1,-1,0,-2,1,1407,,
2.22912E+11,-1,0,-1,-3,-1,-2,-1,-1,1408,,
2.22912E+11,-3,1,-2,-2,-1,-1,1,-2,1409,,
2.22912E+11,-1,-2,0,0,-1,-1,0,-1,1410,,
2.22912E+11,0,0,-1,0,0,0,-1,1,1411,,
2.22912E+11,1,0,-1,1,-2,-1,-2,-2,1412,,
2.22912E+11,-1,-1,-2,-2,-2,-2,0,0,1413,,
2.22912E+11,1,-1,-1,0,0,-1,-1,-3,1414,,
2.22912E+11,0,-1,0,1,-1,-3,-2,-3,1415,,
2.22912E+11,2,0,1,-1,0,-1,-2,2,1416,,
2.22912E+11,-1,-2,-2,0,0,-1,-1,-1,1417,,
2.22912E+11,0,0,0,-1,0,-1,-1,-3,1418,,
2.22912E+11,-2,-1,-2,-2,-2,0,-2,0,1419,,
2.22912E+11,0,-1,-2,0,-1,1,0,1,1420,,
2.22912E+11,-5,-5,-1,-2,-3,1,0,-4,1421,,
2.22912E+11,-2,-2,0,1,-1,-2,-2,0,1422,,
2.22912E+11,0,-1,0,-1,-1,-1,0,1,1423,,
2.22912E+11,-2,-3,-1,0,-1,-1,-2,-2,1424,,
2.22912E+11,0,0,-1,-2,0,0,-2,0,1425,,
2.22912E+11,-1,-2,-3,-4,-2,-1,1,-1,1426,,
2.22912E+11,-2,-1,0,-1,-3,-2,-2,-2,1427,,
2.22912E+11,-2,0,-1,-1,-2,-1,0,3,1428,,
2.22912E+11,0,-2,-1,0,-1,-1,-3,-7,1429,,
2.22912E+11,-1,-1,-1,1,0,-3,-2,-1,1430,,
2.22912E+11,0,0,-1,1,-1,2,0,2,1431,,
2.22912E+11,1,0,0,-2,-1,0,0,-1,1432,,
2.22912E+11,-5,-2,-1,0,-2,-1,-1,0,1433,,
2.22912E+11,-1,-3,-1,-1,-2,0,-1,-2,1434,,
2.22912E+11,1,-1,1,-1,0,-1,1,-1,1435,,
2.22912E+11,-1,-2,-1,0,1,-1,0,-2,1436,,
2.22912E+11,2,2,0,-3,-1,-3,-1,-1,1437,,
2.22912E+11,-2,-1,1,-1,-1,0,-4,-1,1438,,
2.22912E+11,-2,-1,-2,-2,-1,-1,-1,0,1439,,
2.22912E+11,-2,-1,-3,-1,-1,-1,-2,-2,1440,,
2.22912E+11,0,1,1,0,1,-1,1,1,1441,,
2.22912E+11,-1,-2,-2,-2,-1,-1,0,-4,1442,,
2.22912E+11,-1,0,-1,0,-2,-2,-2,-1,1443,,
2.22912E+11,0,0,0,-1,-1,-2,0,-1,1444,,
2.22912E+11,1,-1,-3,0,-1,-2,-1,2,1445,,
2.22912E+11,0,-1,-2,0,-1,-1,-1,-4,1446,,
2.22912E+11,-5,-3,0,-2,0,-1,-2,-4,1447,,
2.22912E+11,0,-2,0,-2,-1,-1,-2,-1,1448,,
2.22912E+11,-1,-3,-1,-1,-1,0,0,0,1449,,
2.22912E+11,0,-1,-1,-1,-1,-1,-1,2,1450,,
2.22912E+11,0,-2,-2,-1,-1,-2,-1,-1,1451,,
2.22912E+11,-3,-1,0,0,-1,1,0,-1,1452,,
2.22912E+11,1,1,-1,0,0,-1,-2,-3,1453,,
2.22912E+11,-3,-2,-1,-1,-1,-2,-1,-2,1454,,
2.22912E+11,1,1,-1,0,-3,0,-1,1,1455,,
2.22912E+11,1,0,0,-1,0,0,-2,-3,1456,,
2.22912E+11,-3,-2,-4,-2,-2,1,-1,-6,1457,,
2.22912E+11,-1,0,2,0,0,0,1,1,1458,,
2.22912E+11,0,1,-3,0,1,-1,-1,0,1459,,
2.22912E+11,0,-2,0,0,-1,-1,0,-2,1460,,
2.22912E+11,1,1,0,0,0,0,1,2,1461,,
2.22912E+11,1,-1,-3,-2,-1,0,0,0,1462,,
2.22912E+11,-1,-2,-1,-3,-2,0,-1,-2,1463,,
2.22912E+11,-1,2,-3,-2,-2,-1,2,2,1464,,
2.22912E+11,-2,-2,1,0,-1,0,-1,3,1465,,
2.22912E+11,0,-1,-1,-1,-1,-2,-1,0,1466,,
2.22912E+11,1,0,-1,-1,-2,-2,-1,0,1467,,
2.22912E+11,-2,-1,-1,-2,0,1,-1,0,1468,,
2.22912E+11,-2,1,-1,0,-1,-1,-1,2,1469,,
2.22912E+11,1,0,0,-1,1,0,1,1,1470,,
2.22912E+11,-2,-2,-1,-1,0,-1,-2,1,1471,,
2.22912E+11,0,1,1,0,-1,0,-3,0,1472,,
2.22912E+11,0,-1,-1,0,0,1,-1,-1,1473,,
2.22912E+11,0,-1,0,0,0,-1,-1,2,1474,,
2.22912E+11,-2,0,0,-2,-1,-2,0,-1,1475,,
2.22912E+11,-1,-3,0,-3,0,-2,0,-3,1476,,
2.22912E+11,2,0,0,-2,0,0,-2,0,1477,,
2.22912E+11,-1,-2,-2,0,0,-2,0,-1,1478,,
2.22912E+11,2,0,-1,1,-2,0,-1,-1,1479,,
2.22912E+11,-2,-2,-3,0,-3,-1,0,-2,1480,,
2.22912E+11,-1,-2,1,-1,-1,-1,-2,0,1481,,
2.22912E+11,-3,0,-1,-1,-1,-1,-3,-6,1482,,
2.22912E+11,-3,-3,-2,-2,0,1,1,-1,1483,,
2.22912E+11,-1,-1,0,-1,0,-1,-1,0,1484,,
2.22912E+11,1,1,-1,0,-1,-2,-2,-1,1485,,
2.22912E+11,-1,-1,-1,0,-1,0,1,-1,1486,,
2.22912E+11,-1,-1,0,-1,-1,-2,-1,-1,1487,,
2.22912E+11,-1,-1,-2,0,-1,-2,-1,-1,1488,,
2.22912E+11,-4,-1,-1,-1,0,1,-2,-1,1489,,
2.22912E+11,0,1,-2,-1,-1,2,-3,-2,1490,,
2.22912E+11,-2,1,0,2,-1,-1,0,-1,1491,,
2.22912E+11,-1,-1,0,-3,-1,-1,-1,-1,1492,,
2.22912E+11,0,0,1,0,0,-3,-1,-1,1493,,
2.22912E+11,1,-2,-1,-1,-2,0,0,1,1494,,
2.22912E+11,-10,-3,-2,-3,-3,0,12,-35,1495,,
2.22912E+11,13,4,4,6,4,-2,-27,83,1496,,
2.22912E+11,0,0,-1,1,-1,0,-3,-4,1497,,
2.22912E+11,-3,-4,-2,-1,-2,-3,-3,-10,1498,,
2.22912E+11,1,-1,-1,-1,-1,1,-4,-4,1499,,
2.22912E+11,-7,-1,-3,-4,-2,2,7,-25,1500,,
2.22912E+11,-2,-2,0,0,-1,0,2,-1,1501,,
2.22912E+11,1,0,1,-2,-2,-1,0,15,1502,,
2.22912E+11,0,1,-2,0,-2,-2,-1,6,1503,,
2.22912E+11,-2,-1,-2,1,-2,-1,4,-15,1504,,
2.22912E+11,2,-2,0,-1,-1,-1,-2,6,1505,,
2.22912E+11,-5,0,-1,-1,0,0,3,-13,1506,,
2.22912E+11,-1,-1,1,0,1,0,-4,7,1507,,
2.22912E+11,-2,0,-2,-1,-2,0,2,-9,1508,,
2.22912E+11,-1,-1,-1,-1,0,-1,1,-1,1509,,
2.22912E+11,1,-1,-1,0,-1,-2,-2,0,1510,,
2.22912E+11,2,1,0,0,0,-2,-3,5,1511,,
2.22912E+11,0,-1,-1,0,-1,-1,1,-3,1512,,
2.22912E+11,-5,-3,-3,0,-2,-3,0,-3,1513,,
2.22912E+11,1,-2,-2,-1,-1,-2,-3,0,1514,,
2.22912E+11,2,1,-1,1,0,0,-1,7,1515,,
2.22912E+11,-2,-3,-2,-3,-2,0,2,-14,1516,,
2.22912E+11,-1,0,-2,-1,-2,-1,-2,-3,1517,,
2.22912E+11,-1,-1,0,0,0,1,1,5,1518,,
2.22912E+11,-2,-3,-1,-2,0,-1,-5,-3,1519,,
2.22912E+11,1,-1,-1,-3,-2,-1,3,-1,1520,,
2.22912E+11,0,-1,-1,-2,-2,-2,-1,-9,1521,,
2.22912E+11,-1,-1,-3,-2,-1,0,1,2,1522,,
2.22912E+11,0,1,-1,1,-1,-2,-2,-1,1523,,
2.22912E+11,-3,-1,0,-2,0,-1,-2,-5,1524,,
2.22912E+11,1,0,0,-1,1,1,-1,2,1525,,
2.22912E+11,-2,0,0,-1,-2,-1,-1,-3,1526,,
2.22912E+11,0,0,-1,-1,-2,0,0,1,1527,,
2.22912E+11,-3,0,0,-2,-1,-2,0,-3,1528,,
2.22912E+11,-1,-1,0,1,1,0,0,-1,1529,,
2.22912E+11,-2,-1,0,0,-1,1,0,-3,1530,,
2.22912E+11,-1,-2,-1,0,0,-1,0,2,1531,,
2.22912E+11,-3,-2,-1,0,-1,0,-1,-5,1532,,
2.22912E+11,0,2,0,-4,-1,0,-1,0,1533,,
2.22912E+11,0,1,-1,0,0,-1,-3,0,1534,,
2.22912E+11,-1,0,-2,-2,0,-1,0,6,1535,,
2.22912E+11,-2,-3,-2,0,0,-1,-2,-11,1536,,
2.22912E+11,-2,-2,-2,-2,-1,0,1,-1,1537,,
2.22912E+11,1,-3,-1,2,-1,-1,-1,0,1538,,
2.22912E+11,-1,0,-1,0,-2,-1,-1,0,1539,,
2.22912E+11,-2,1,-1,1,0,2,0,-2,1540,,
2.22912E+11,-1,0,-1,-3,-1,-1,-1,0,1541,,
2.22912E+11,-1,1,-1,-1,-1,-1,-1,0,1542,,
2.22912E+11,-1,-1,-2,0,-1,0,0,0,1543,,
2.22912E+11,-1,0,-2,0,0,0,-1,-7,1544,,
2.22912E+11,-2,-3,1,0,-1,-1,-2,3,1545,,
2.22912E+11,0,-2,-1,0,-1,-2,-2,1,1546,,
2.22912E+11,0,0,-1,-2,-2,-2,-3,-2,1547,,
2.22912E+11,-2,-1,0,-1,-3,-2,-1,0,1548,,
2.22912E+11,-4,-1,-1,-1,-1,0,0,-1,1549,,
2.22912E+11,-2,-2,-2,-2,1,0,-1,-1,1550,,
2.22912E+11,-2,-1,-2,-1,-2,-1,-2,-3,1551,,
2.22912E+11,1,0,-2,-1,-1,1,1,1,1552,,
2.22912E+11,0,-3,-1,0,-3,-1,-1,1,1553,,
2.22912E+11,1,2,1,0,-1,-3,-1,1,1554,,
2.22912E+11,2,-2,-2,-2,0,-1,-1,-3,1555,,
2.22912E+11,-4,-1,0,1,-1,0,-1,0,1556,,
2.22912E+11,-1,0,-1,1,0,0,0,0,1557,,
2.22912E+11,-3,0,-1,-1,-1,-1,-2,-2,1558,,
2.22912E+11,1,1,-1,0,-2,-1,1,2,1559,,
2.22912E+11,-2,-4,-1,-2,-1,-2,-4,-6,1560,,
2.22912E+11,0,0,0,0,0,-1,-3,-3,1561,,
2.22912E+11,0,-2,-2,-2,-1,-1,0,0,1562,,
2.22912E+11,-2,-2,-2,-1,0,-1,0,0,1563,,
2.22912E+11,-2,-2,-3,-2,-1,0,1,3,1564,,
2.22912E+11,-1,0,0,-1,-1,-1,0,-1,1565,,
2.22912E+11,-2,0,0,-1,-3,2,-2,-1,1566,,
2.22912E+11,-2,-2,0,-2,-2,0,-1,-1,1567,,
2.22912E+11,0,0,1,0,1,-2,1,0,1568,,
2.22912E+11,-3,-1,-2,1,-1,-3,-2,-7,1569,,
2.22912E+11,-1,-3,0,-1,-2,-1,-1,-1,1570,,
2.22912E+11,0,0,0,-1,0,-2,-1,-1,1571,,
2.22912E+11,0,0,0,-1,-3,-1,-2,1,1572,,
2.22912E+11,0,0,-2,0,0,-2,0,1,1573,,
2.22912E+11,-2,1,-1,-1,-2,-2,1,-1,1574,,
2.22912E+11,-1,-2,-1,0,-1,0,-1,-1,1575,,
2.22912E+11,1,-1,0,0,0,0,0,-1,1576,,
2.22912E+11,2,-1,-1,-1,-2,0,-1,0,1577,,
2.22912E+11,-2,-2,0,0,1,-1,-1,0,1578,,
2.22912E+11,-1,1,0,-2,-1,0,-2,1,1579,,
2.22912E+11,1,1,0,-2,-2,-2,-1,1,1580,,
2.22912E+11,-1,-2,0,-2,-1,-2,0,0,1581,,
2.22912E+11,-4,-2,-1,-2,-1,-2,0,-6,1582,,
2.22912E+11,0,-1,-1,0,0,-1,-2,-2,1583,,
2.22912E+11,-2,-1,-2,1,0,-1,-3,-1,1584,,
2.22913E+11,0,-1,-1,-1,0,0,0,3,1585,,
2.22913E+11,0,-2,-2,-1,-1,0,0,0,1586,,
2.22913E+11,-2,1,-2,-2,-1,-1,0,-1,1587,,
2.22913E+11,0,-1,-1,-1,1,-1,1,-1,1588,,
2.22913E+11,1,-2,-2,-1,-2,-2,0,-2,1589,,
2.22913E+11,1,0,-2,-1,-1,-1,0,-1,1590,,
2.22913E+11,1,-1,0,1,-1,0,-2,1,1591,,
2.22913E+11,-4,-2,-1,0,-2,-3,-2,-5,1592,,
2.22913E+11,0,0,0,-1,-3,-1,-2,-1,1593,,
2.22913E+11,0,-1,-1,-1,0,-1,-1,1,1594,,
2.22913E+11,-1,-1,2,-2,0,-1,-2,-2,1595,,
2.22913E+11,-1,0,-1,-2,0,-2,-2,-1,1596,,
2.22913E+11,0,-1,0,0,-1,0,0,0,1597,,
2.22913E+11,-1,0,0,0,0,-2,0,-2,1598,,
2.22913E+11,-1,0,1,-3,0,1,1,-1,1599,,
2.22913E+11,-2,-1,0,-1,-1,-2,-1,0,1600,,
2.22913E+11,-2,-2,1,-1,0,-1,-2,-1,1601,,
2.22913E+11,-1,-1,-1,-1,-1,0,0,0,1602,,
2.22913E+11,-2,-3,-1,0,-1,0,0,0,1603,,
2.22913E+11,1,-1,-1,-2,-1,2,-1,1,1604,,
2.22913E+11,0,-2,-1,-1,-1,1,0,0,1605,,
2.22913E+11,-1,1,0,0,-1,-1,-1,-1,1606,,
2.22913E+11,0,0,-1,-1,0,0,0,-2,1607,,
2.22913E+11,-1,0,0,0,-1,-1,0,0,1608,,
2.22913E+11,-3,-3,0,0,0,-2,1,-2,1609,,
2.22913E+11,0,-2,-2,-2,-2,1,-1,1,1610,,
2.22913E+11,-2,-1,-2,-1,-1,-2,-3,-2,1611,,
2.22913E+11,1,0,-2,-2,-2,0,-1,1,1612,,
2.22913E+11,-1,1,-3,0,0,0,-1,0,1613,,
2.22913E+11,0,0,0,0,0,-1,1,0,1614,,
2.22913E+11,0,-1,-2,-2,-1,-1,0,0,1615,,
2.22913E+11,0,0,-3,-1,-1,-1,-1,-1,1616,,
2.22913E+11,-4,-2,-1,0,-1,1,-2,-2,1617,,
2.22913E+11,-2,-1,0,0,-1,-2,-2,-1,1618,,
2.22913E+11,0,-2,-1,0,-1,-1,-3,-3,1619,,
2.22913E+11,-1,0,-1,-1,0,0,1,0,1620,,
2.22913E+11,0,-1,0,-1,0,-1,-2,0,1621,,
2.22913E+11,-1,-1,-1,0,0,-1,-1,-1,1622,,
2.22913E+11,-4,-2,-1,-1,0,-1,2,0,1623,,
2.22913E+11,-2,-1,1,0,0,0,-2,-3,1624,,
2.22913E+11,1,-1,0,-1,-2,-2,-2,-1,1625,,
2.22913E+11,-2,-2,-1,-2,-1,-1,-1,-1,1626,,
2.22913E+11,0,-2,-2,-1,-2,-2,1,1,1627,,
2.22913E+11,1,1,-2,0,-1,0,0,1,1628,,
2.22913E+11,-2,1,0,-1,1,0,-1,-1,1629,,
2.22913E+11,-1,-1,0,-1,-1,-1,2,1,1630,,
2.22913E+11,1,-1,-1,2,0,-1,-9,-5,1631,,
2.22913E+11,-3,-1,0,-1,-1,0,0,1,1632,,
2.22913E+11,1,-1,-1,0,-1,-1,-2,0,1633,,
2.22913E+11,0,-1,-1,0,-1,-1,-1,-2,1634,,
2.22913E+11,0,0,-1,0,0,-2,0,3,1635,,
2.22913E+11,-1,-1,0,-1,0,-2,-1,-1,1636,,
2.22913E+11,-1,-1,-2,-1,-1,1,1,0,1637,,
2.22913E+11,0,-1,-1,-1,-2,-1,-4,-3,1638,,
2.22913E+11,0,-1,1,-2,-2,0,0,3,1639,,
2.22913E+11,-1,-1,0,1,0,0,-3,-2,1640,,
2.22913E+11,-1,-1,-1,-1,-2,1,1,1,1641,,
2.22913E+11,-2,-1,-3,-1,1,-1,0,0,1642,,
2.22913E+11,-2,-3,0,-2,-1,0,2,-1,1643,,
2.22913E+11,-2,-1,1,0,-2,-1,-1,-1,1644,,
2.22913E+11,1,-1,-1,-2,-1,-1,-1,-1,1645,,
2.22913E+11,-2,-1,0,0,-1,-1,-2,-4,1646,,
2.22913E+11,0,-1,-1,-1,-2,-1,-2,0,1647,,
2.22913E+11,-1,-1,-3,-1,0,-1,2,0,1648,,
2.22913E+11,-4,-1,0,1,0,-1,0,0,1649,,
2.22913E+11,1,-1,-2,-4,0,-1,0,-1,1650,,
2.22913E+11,-2,0,-2,0,-1,0,0,-2,1651,,
2.22913E+11,0,0,-1,1,1,-1,-2,-2,1652,,
2.22913E+11,-2,-1,-1,0,-1,-1,-2,-1,1653,,
2.22913E+11,0,-3,0,0,-2,-1,0,0,1654,,
2.22913E+11,-2,-2,-2,-1,-1,0,0,-4,1655,,
2.22913E+11,-1,-1,-1,-3,0,-2,0,0,1656,,
2.22913E+11,0,0,0,-2,-2,-1,-2,-1,1657,,
2.22913E+11,1,1,-1,0,-2,-1,0,3,1658,,
2.22913E+11,-5,0,1,0,0,-1,0,-3,1659,,
2.22913E+11,2,-2,-2,1,0,1,0,1,1660,,
2.22913E+11,-1,-3,-2,-1,-1,-3,-1,0,1661,,
2.22913E+11,0,-1,-2,0,-1,-1,-1,-2,1662,,
2.22913E+11,1,-2,-1,-1,-1,-1,0,-1,1663,,
2.22913E+11,-1,0,1,-1,-2,-1,-1,-1,1664,,
2.22913E+11,0,-1,-2,-2,-3,-2,1,0,1665,,
2.22913E+11,-4,0,-2,0,0,0,0,1,1666,,
2.22913E+11,5,-2,-1,-3,-1,-2,-2,-4,1667,,
2.22913E+11,-3,-1,1,-2,-2,-1,-1,-1,1668,,
2.22913E+11,-1,-3,-2,-2,0,0,0,-2,1669,,
2.22913E+11,-1,-2,0,-1,0,-3,-1,-1,1670,,
2.22913E+11,-2,-1,-2,0,-1,-1,0,0,1671,,
2.22913E+11,0,0,-2,-1,-1,0,-1,0,1672,,
2.22913E+11,0,-1,0,-2,0,1,-1,-3,1673,,
2.22913E+11,-1,-1,-3,-1,-2,0,-2,-2,1674,,
2.22913E+11,-1,2,0,1,1,0,-5,2,1675,,
2.22913E+11,2,-1,1,0,0,-2,-2,-2,1676,,
2.22913E+11,-4,-1,-2,-2,-1,-2,-1,-3,1677,,
2.22913E+11,-1,0,2,-2,-1,-1,1,-1,1678,,
2.22913E+11,0,0,-2,-2,-1,-1,0,-1,1679,,
2.22913E+11,0,-2,-2,-1,-2,-2,0,0,1680,,
2.22913E+11,0,1,0,0,0,-3,-1,-2,1681,,
2.22913E+11,-1,-1,-1,0,0,-2,-2,-1,1682,,
2.22913E+11,-3,0,0,1,-1,-1,1,1,1683,,
2.22913E+11,-2,3,1,-1,-1,-3,-4,-4,1684,,
2.22913E+11,-2,-1,-2,1,-1,-1,-1,-4,1685,,
2.22913E+11,1,-1,0,-1,0,1,-2,-2,1686,,
2.22913E+11,-1,0,0,-1,-1,1,0,-2,1687,,
2.22913E+11,-2,-2,-1,-2,-3,1,0,1,1688,,
2.22913E+11,0,0,1,0,-1,-1,1,2,1689,,
2.22913E+11,-2,-3,0,-1,-1,0,-2,-1,1690,,
2.22913E+11,-2,-2,-3,-2,-2,-2,0,-1,1691,,
2.22913E+11,2,-1,-2,0,-1,-2,2,3,1692,,
2.22913E+11,-2,0,-1,-1,0,-2,-1,-5,1693,,
2.22913E+11,-1,0,1,1,-1,-2,-1,1,1694,,
2.22913E+11,1,-2,0,1,1,0,0,0,1695,,
2.22913E+11,-1,0,-4,0,0,-1,0,0,1696,,
2.22913E+11,1,0,-1,-1,-2,-1,0,2,1697,,
2.22913E+11,-1,-2,-2,-1,0,1,0,-2,1698,,
